,Unnamed: 0,pickup_loc_lat,pickup_loc_lon,dropoff_loc_lat,dropoff_loc_lon,pickup_time_day_of_week_sin,pickup_time_day_of_week_cos,pickup_time_of_day_sin,pickup_time_of_day_cos
567077,567077,-73.99149322509764,40.737606048583984,-73.9805908203125,40.73023986816406,-0.8660254037844386,0.5000000000000001,-0.6461239796429639,0.7632324697825288
3403397,3403397,-73.96749114990233,40.76613235473633,-73.98380279541014,40.779590606689446,0.8660254037844387,-0.4999999999999998,0.1045284632676537,-0.9945218953682732
3538595,3538595,-74.00420379638672,40.74787902832031,-73.97677612304686,40.75618362426758,0.0,1.0,-0.434445257404417,-0.900698239322588
4011766,4011766,-73.97248077392578,40.76235580444336,-74.0003890991211,40.72646331787109,1.2246467991473532e-16,-1.0,0.4186597375374279,-0.9081431738250814
2334681,2334681,-73.97964477539062,40.74462127685546,-73.96978759765625,40.75771331787109,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473
6966318,6966318,-73.99358367919923,40.74181365966797,-73.98997497558594,40.7140998840332,-0.8660254037844386,0.5000000000000001,0.4305110968082951,0.9025852843498606
9129535,9129535,-73.8729019165039,40.774219512939446,-73.94231414794923,40.66965103149414,-0.8660254037844384,-0.5000000000000004,0.0305385132098226,0.9995335908367128
22978,22978,-74.0086441040039,40.74059295654297,-73.98827362060547,40.74597930908203,-0.8660254037844386,0.5000000000000001,0.8703556959398997,0.4924235601034671
6273286,6273286,-73.9817657470703,40.7432861328125,-73.98731231689453,40.73323822021485,0.8660254037844386,0.5000000000000001,0.2588190451025207,0.9659258262890684
6145556,6145556,-73.9832534790039,40.7386589050293,-73.96280670166014,40.75801849365234,0.0,1.0,-0.9953961983671789,-0.0958457525202244
4219287,4219287,-73.9641342163086,40.765483856201165,-73.94512176513672,40.77879333496094,1.2246467991473532e-16,-1.0,-0.7880107536067221,-0.6156614753256581
3758534,3758534,-73.98541259765625,40.72745895385742,-73.98799896240233,40.75968170166016,0.8660254037844387,-0.4999999999999998,-0.6225146366376196,0.7826081568524138
9000484,9000484,-74.00125122070312,40.731483459472656,-74.01496124267578,40.70832824707031,-2.4492935982947064e-16,1.0,-0.5224985647159487,0.8526401643540923
2568961,2568961,-74.00890350341797,40.739356994628906,-73.9863739013672,40.74708938598633,-0.8660254037844386,0.5000000000000001,0.043619387365336,-0.9990482215818578
9155090,9155090,-73.79012298583984,40.64377975463867,-73.90673828125,40.76456069946289,0.0,1.0,-0.4539904997395469,0.8910065241883678
41660,41660,-73.96836853027344,40.7707405090332,-73.97758483886719,40.713287353515625,-0.8660254037844384,-0.5000000000000004,0.0915016186634023,0.9958049275746618
3377089,3377089,-73.98829650878906,40.73384475708008,-73.98001861572266,40.734596252441406,-0.8660254037844386,0.5000000000000001,-0.6691306063588581,0.7431448254773942
8588289,8588289,-73.98064422607422,40.76383209228516,-73.99755859375,40.741565704345696,-0.8660254037844384,-0.5000000000000004,-0.6626200482157372,-0.7489557207890024
3998559,3998559,-73.98130798339844,40.760162353515625,-73.97502899169923,40.756004333496094,1.2246467991473532e-16,-1.0,0.540974471367994,-0.8410390129643924
4305789,4305789,-73.96766662597656,40.7929916381836,-73.95623016357422,40.78139114379882,1.2246467991473532e-16,-1.0,-0.996917333733128,-0.0784590957278455
8546498,8546498,-73.99610900878906,40.743465423583984,-74.00354766845702,40.746543884277344,-0.8660254037844384,-0.5000000000000004,-0.1736481776669304,-0.984807753012208
3816309,3816309,-73.9646759033203,40.76021957397461,-74.01728820800781,40.71136093139648,0.8660254037844387,-0.4999999999999998,-0.2630312144579753,0.9647873238288128
5958521,5958521,-74.00019836425781,40.73283386230469,-73.99605560302734,40.748550415039055,0.0,1.0,0.7071067811865476,-0.7071067811865475
9947651,9947651,-73.95184326171875,40.769527435302734,-73.97676849365233,40.74372100830078,-0.8660254037844384,-0.5000000000000004,-0.9972501850994856,0.0741084901953988
6140906,6140906,-73.78336334228516,40.648624420166016,-73.9924545288086,40.74341583251953,0.0,1.0,-0.9883615104677608,-0.1521233861899171
6920697,6920697,-73.87115478515625,40.77385330200195,-73.96779632568358,40.80287170410156,-0.8660254037844384,-0.5000000000000004,-0.1088668748519651,0.9940563382223196
396976,396976,-73.97330474853516,40.76431655883789,-73.98406219482422,40.7639274597168,-0.8660254037844386,0.5000000000000001,0.6461239796429638,-0.7632324697825289
3850585,3850585,-73.97990417480467,40.75503540039063,-73.98179626464844,40.746746063232415,0.0,1.0,0.9855560590580776,0.1693495038490247
6318880,6318880,-73.97674560546875,40.74557113647461,-73.98584747314453,40.73830032348633,0.8660254037844386,0.5000000000000001,0.8549118706729467,-0.5187732581605212
10135581,10135581,-73.99057006835938,40.756103515625,-73.99236297607422,40.71304702758789,-0.8660254037844386,0.5000000000000001,-0.7880107536067221,-0.6156614753256581
2672210,2672210,-73.99388122558594,40.76168823242188,-73.98748016357422,40.753128051757805,1.2246467991473532e-16,-1.0,-0.0741084901953993,-0.9972501850994856
9932015,9932015,-73.96073150634764,40.77245330810546,-73.95687866210938,40.78052520751953,-0.8660254037844384,-0.5000000000000004,-0.9537169507482268,-0.3007057995042738
313096,313096,-73.99873352050781,40.722930908203125,-73.98470306396483,40.751739501953125,-0.8660254037844384,-0.5000000000000004,-0.9612616959383188,0.2756373558169994
5022860,5022860,-73.96829223632812,40.758125305175774,-73.95592498779298,40.77605056762695,0.0,1.0,-0.981627183447664,0.1908089953765442
7454497,7454497,-73.9837188720703,40.746681213378906,-73.98912048339844,40.74431991577149,-2.4492935982947064e-16,1.0,0.6156614753256584,-0.7880107536067219
4063449,4063449,-73.9730224609375,40.75553131103516,-73.97377014160156,40.69296646118164,0.0,1.0,-0.3746065934159123,0.9271838545667872
1370123,1370123,-73.99334716796875,40.736595153808594,-74.01014709472656,40.714263916015625,1.2246467991473532e-16,-1.0,0.9799247046208296,-0.199367934417197
4658923,4658923,-73.95699310302734,40.77087020874024,-73.95758056640625,40.76169967651367,0.8660254037844386,0.5000000000000001,-0.7906895737438433,-0.6122172800344493
6477926,6477926,-73.97801208496092,40.75262069702149,-73.96359252929686,40.75735855102539,0.8660254037844386,0.5000000000000001,-0.8314696123025448,-0.555570233019603
4074938,4074938,-73.97402954101561,40.75457382202149,-73.7833480834961,40.64376068115234,1.2246467991473532e-16,-1.0,-0.1607425656038261,-0.986996366560232
7033791,7033791,-73.95626831054686,40.76801300048828,-73.94930267333984,40.77505874633789,-0.8660254037844386,0.5000000000000001,0.6461239796429638,-0.7632324697825289
7677846,7677846,-73.98771667480467,40.73830032348633,-73.97162628173827,40.76195907592773,-2.4492935982947064e-16,1.0,-0.3826834323650895,0.9238795325112868
1800531,1800531,-73.98719024658203,40.73897171020508,-73.96348571777344,40.75948715209961,-0.8660254037844386,0.5000000000000001,-0.9288095528719243,-0.3705574375098359
8272955,8272955,-73.96974182128906,40.766407012939446,-73.957275390625,40.77180862426758,1.2246467991473532e-16,-1.0,-0.9670459389139432,0.2546019482055274
1845943,1845943,-73.9813232421875,40.75946044921875,-73.98834991455078,40.7708396911621,-0.8660254037844386,0.5000000000000001,-0.6977904598416802,0.7163019434246541
1665702,1665702,-73.7898941040039,40.64360809326172,-73.98997497558594,40.718448638916016,-0.8660254037844384,-0.5000000000000004,-0.6819983600624983,0.7313537016191707
5358326,5358326,-73.97504425048828,40.75946044921875,-73.97970581054686,40.76398849487305,0.0,1.0,-0.5591929034707473,0.8290375725550414
9171101,9171101,-74.00250244140625,40.73366928100586,-73.98734283447266,40.72209167480469,0.8660254037844386,0.5000000000000001,0.1607425656038261,0.986996366560232
7657760,7657760,-73.9745101928711,40.78312301635742,-73.96096801757811,40.780097961425774,-2.4492935982947064e-16,1.0,-0.7040147244559687,0.7101853756232851
6760697,6760697,-73.94001007080078,40.69968032836913,-73.94338989257811,40.70856094360352,-0.8660254037844384,-0.5000000000000004,-0.9670459389139432,-0.2546019482055277
6783050,6783050,-73.97005462646483,40.7567253112793,-73.95482635498048,40.78566360473633,-0.8660254037844384,-0.5000000000000004,-0.9997620270799092,0.0218148850345613
6741749,6741749,-73.9997787475586,40.714309692382805,-74.00415802001953,40.742279052734375,-0.8660254037844384,-0.5000000000000004,-0.8410390129643924,-0.540974471367994
3683813,3683813,-73.95532989501953,40.77947616577149,-73.87059783935547,40.772369384765625,0.0,1.0,-0.9600498543859286,-0.2798290140309923
4147180,4147180,-73.96045684814453,40.77595138549805,-73.98603820800781,40.743534088134766,1.2246467991473532e-16,-1.0,-0.6052939880428946,-0.7960020025346218
6664204,6664204,-73.95402526855469,40.694732666015625,-73.98538208007811,40.692920684814446,0.8660254037844387,-0.4999999999999998,0.9902680687415704,-0.1391731009600653
2858662,2858662,-73.99463653564453,40.75046157836913,-74.00779724121094,40.70502853393555,0.8660254037844386,0.5000000000000001,-0.933580426497202,0.3583679495452995
2419130,2419130,-73.9877700805664,40.73819732666016,-73.94955444335938,40.77670669555664,-0.8660254037844386,0.5000000000000001,0.8526401643540922,0.5224985647159489
5090448,5090448,-73.97273254394531,40.782711029052734,-73.952880859375,40.78322219848633,0.0,1.0,-0.9496991262018772,0.3131638064837491
1759699,1759699,-73.99666595458984,40.7375373840332,-73.99277496337889,40.730247497558594,-0.8660254037844386,0.5000000000000001,-0.0436193873653362,-0.9990482215818578
208246,208246,-73.97244262695312,40.75655746459961,-73.98249053955078,40.768230438232415,-0.8660254037844384,-0.5000000000000004,-0.0566927875633769,-0.9983916705573488
4333784,4333784,-73.99381256103516,40.732776641845696,-73.99903106689453,40.73163986206056,0.8660254037844386,0.5000000000000001,0.6819983600624986,-0.7313537016191705
2670459,2670459,-73.98887634277344,40.74802017211913,-73.97042846679686,40.785831451416016,1.2246467991473532e-16,-1.0,-0.0523359562429435,-0.9986295347545738
1123302,1123302,-73.96691131591797,40.77244567871094,-73.97161102294923,40.76603317260742,0.8660254037844386,0.5000000000000001,-0.6394390019805846,-0.7688418320734597
1588911,1588911,-73.95758056640625,40.7826042175293,-73.99093627929686,40.75584030151367,-0.8660254037844384,-0.5000000000000004,-0.2881962681340892,-0.9575713608048144
8917998,8917998,-73.979248046875,40.77691650390625,-74.01472473144531,40.70979309082031,-2.4492935982947064e-16,1.0,-0.77162458338772,-0.6360782202777638
9482127,9482127,-73.99703979492188,40.72256851196289,-74.00249481201173,40.72906112670898,0.8660254037844387,-0.4999999999999998,0.7798844830928818,-0.6259234721840591
7132900,7132900,-73.97480010986328,40.7442512512207,-73.98605346679686,40.72224044799805,-0.8660254037844386,0.5000000000000001,-0.6122172800344491,-0.7906895737438435
9257309,9257309,-73.97514343261719,40.791839599609375,-73.98169708251953,40.783550262451165,0.0,1.0,0.8746197071393959,-0.484809620246337
3839633,3839633,-73.9770278930664,40.75593185424805,-73.98471069335938,40.764259338378906,0.0,1.0,-0.887010833178222,0.4617486132350332
7542121,7542121,-73.97785186767578,40.75503540039063,-73.96621704101561,40.76192855834961,-2.4492935982947064e-16,1.0,-0.6087614290087207,-0.7933533402912352
9254342,9254342,-73.99085998535155,40.749317169189446,-73.97643280029298,40.751686096191406,0.0,1.0,0.913545457642601,-0.4067366430758
4463244,4463244,-74.0031509399414,40.72036361694336,-73.99202728271484,40.74383544921875,0.0,1.0,-0.1607425656038261,-0.986996366560232
6810588,6810588,-73.9774398803711,40.74936676025391,-73.97405242919923,40.75419616699219,-0.8660254037844384,-0.5000000000000004,-0.953716950748227,0.3007057995042726
7772645,7772645,-73.96766662597656,40.76286315917969,-73.95877838134764,40.70746612548828,0.8660254037844387,-0.4999999999999998,-0.0566927875633769,-0.9983916705573488
5565738,5565738,-73.96082305908203,40.76082992553711,-73.95578002929686,40.771610260009766,-0.8660254037844384,-0.5000000000000004,0.8681988144891423,-0.4962165036752082
9831274,9831274,-73.97518157958984,40.76534271240234,-73.9597396850586,40.77389144897461,-0.8660254037844384,-0.5000000000000004,0.8191520442889918,0.5735764363510462
507910,507910,-74.00051879882812,40.718215942382805,-73.98899841308595,40.74839782714844,-0.8660254037844386,0.5000000000000001,-0.8703556959398996,-0.4924235601034672
9556324,9556324,-74.01437377929686,40.704063415527344,-73.98783874511719,40.750099182128906,0.8660254037844387,-0.4999999999999998,-0.8503522249955627,-0.5262139236518698
6952468,6952468,-74.00639343261719,40.7436981201172,-73.9254608154297,40.70292663574219,-0.8660254037844386,0.5000000000000001,0.2546019482055275,0.9670459389139432
5515910,5515910,-73.97737884521484,40.73640823364258,-73.94236755371094,40.845211029052734,-0.8660254037844384,-0.5000000000000004,-0.999914327574007,0.0130895955713443
3618826,3618826,-73.99400329589844,40.75128173828125,-73.99568176269531,40.76454162597656,0.8660254037844387,-0.4999999999999998,-0.9992290362407228,0.0392598157590686
1231891,1231891,-73.97318267822266,40.785064697265625,-73.98168182373048,40.76745223999024,0.8660254037844387,-0.4999999999999998,0.7132504491541816,-0.7009092642998509
8429540,8429540,-73.97247314453125,40.74578475952149,-73.98216247558594,40.74504089355469,0.8660254037844386,0.5000000000000001,0.2798290140309923,-0.9600498543859286
7939642,7939642,-73.97773742675781,40.75260925292969,-73.9909896850586,40.75020980834961,0.8660254037844387,-0.4999999999999998,-0.7632324697825291,0.6461239796429635
7163874,7163874,-73.96910858154298,40.79077911376953,-73.94916534423827,40.78516387939453,-0.8660254037844386,0.5000000000000001,-0.8703556959398996,-0.4924235601034672
10420823,10420823,-73.98097991943358,40.78182220458984,-73.9851837158203,40.75523376464844,-0.8660254037844384,-0.5000000000000004,0.7986355100472927,-0.6018150231520484
4023070,4023070,-73.97991180419923,40.74557113647461,-74.01306915283203,40.704010009765625,1.2246467991473532e-16,-1.0,0.3131638064837494,-0.949699126201877
6053556,6053556,-73.99088287353516,40.75627136230469,-73.98750305175781,40.73968124389648,0.8660254037844387,-0.4999999999999998,-0.4265687399014579,0.9044551454543682
6853619,6853619,-73.99537658691406,40.74955368041992,-73.98755645751953,40.722515106201165,-0.8660254037844384,-0.5000000000000004,-0.7343225094356858,0.6788007455329415
1238875,1238875,-73.97943878173827,40.77667617797852,-73.98160552978516,40.76736831665039,0.8660254037844387,-0.4999999999999998,0.5555702330196022,-0.8314696123025453
1190775,1190775,-73.98201751708984,40.7707405090332,-73.98858642578125,40.77482986450195,0.8660254037844386,0.5000000000000001,-0.4186597375374281,0.9081431738250813
8809215,8809215,-73.99758911132812,40.72106170654297,-73.9861831665039,40.73962020874024,-0.8660254037844386,0.5000000000000001,0.2292003909224141,0.9733792584604484
4090509,4090509,-73.96798706054686,40.80043411254882,-73.94696807861328,40.82213973999024,0.0,1.0,-0.1607425656038269,0.9869963665602318
2598216,2598216,-73.80115509033203,40.672889709472656,-73.98314666748048,40.754486083984375,-0.8660254037844386,0.5000000000000001,-0.0958457525202241,-0.9953961983671789
2717409,2717409,-74.00288391113281,40.760303497314446,-73.96797943115233,40.76568984985352,1.2246467991473532e-16,-1.0,-0.300705799504273,-0.9537169507482268
4738292,4738292,-73.9847412109375,40.75263595581056,-73.9853286743164,40.71780014038086,-2.4492935982947064e-16,1.0,0.2334453638559054,0.9723699203976766
3151499,3151499,-74.00396728515625,40.72248840332031,-73.99697875976561,40.73569107055664,1.2246467991473532e-16,-1.0,-0.782608156852414,0.6225146366376193
10265804,10265804,-73.99046325683594,40.724647521972656,-73.9872055053711,40.72224807739258,-2.4492935982947064e-16,1.0,0.7101853756232853,0.7040147244559684
6992853,6992853,-73.98927307128906,40.723480224609375,-73.98381805419923,40.69456100463867,-0.8660254037844386,0.5000000000000001,0.7853169308807448,0.6190939493098341
2553806,2553806,-73.97815704345702,40.72956085205078,-73.97728729248048,40.752052307128906,-0.8660254037844386,0.5000000000000001,0.2036417511401777,-0.9790454724845838
5708333,5708333,-73.95086669921875,40.71411895751953,-73.9695587158203,40.69192886352539,-2.4492935982947064e-16,1.0,-0.4848096202463369,0.8746197071393959
7641212,7641212,-73.9822769165039,40.77617645263672,-73.95860290527342,40.7781982421875,-2.4492935982947064e-16,1.0,-0.8808907382053859,0.4733196671848428
1782447,1782447,-73.99356079101561,40.74844741821289,-73.96257781982422,40.77867889404297,-0.8660254037844386,0.5000000000000001,-0.6327053285625159,-0.7743926440821857
2062557,2062557,-73.98441314697266,40.74578094482422,-73.97821807861328,40.75421524047852,-0.8660254037844384,-0.5000000000000004,0.4186597375374279,-0.9081431738250814
3121434,3121434,-73.9373779296875,40.80453872680664,-73.94451904296875,40.8191795349121,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
4764404,4764404,-73.98868560791014,40.73128128051758,-73.99199676513672,40.72581100463867,-2.4492935982947064e-16,1.0,0.3214394653031616,0.9469301294951056
1845176,1845176,-73.9747543334961,40.74211120605469,-73.95340728759764,40.774391174316406,-0.8660254037844386,0.5000000000000001,-0.713250449154182,0.7009092642998505
4916669,4916669,-73.97196960449217,40.76496887207031,-73.96260833740233,40.7783203125,0.8660254037844386,0.5000000000000001,-0.8241261886220158,0.5664062369248325
5880106,5880106,-73.978515625,40.724552154541016,-74.01199340820312,40.70860290527344,-0.8660254037844384,-0.5000000000000004,-0.904455145454368,0.4265687399014582
2943961,2943961,-73.97795104980467,40.78822326660156,-73.95724487304686,40.77722930908203,1.2246467991473532e-16,-1.0,-0.9992290362407228,-0.039259815759069
7789266,7789266,-74.00177764892578,40.737617492675774,-73.99411010742188,40.75144577026367,0.8660254037844387,-0.4999999999999998,-0.3048642990280105,-0.9523957996432784
4051474,4051474,-73.99152374267578,40.77013397216797,-73.97440338134764,40.759033203125,1.2246467991473532e-16,-1.0,0.0348994967025007,-0.9993908270190958
5720082,5720082,-73.95419311523438,40.77880859375,-73.94979095458984,40.78633880615234,-2.4492935982947064e-16,1.0,-0.3907311284892747,0.92050485345244
8918761,8918761,-73.7821273803711,40.64459609985352,-73.96589660644531,40.79126739501953,-2.4492935982947064e-16,1.0,-0.7826081568524138,-0.6225146366376196
1926209,1926209,-73.9967269897461,40.74275970458984,-73.99121856689453,40.76276397705078,-2.4492935982947064e-16,1.0,0.5664062369248332,-0.8241261886220155
2866013,2866013,-73.97216796875,40.753414154052734,-73.9847640991211,40.72576141357422,0.8660254037844386,0.5000000000000001,-0.9099612708765432,0.4146932426562389
7932514,7932514,-73.97724914550781,40.75624465942384,-73.9937744140625,40.761966705322266,0.8660254037844387,-0.4999999999999998,-0.8141155183563196,0.5807029557109393
7903386,7903386,-73.96839904785155,40.762508392333984,-73.97411346435547,40.77859115600586,0.8660254037844387,-0.4999999999999998,-0.9550199444571869,0.2965415749755707
5058768,5058768,-73.95596313476561,40.7719841003418,-73.9747314453125,40.75836944580078,-2.4492935982947064e-16,1.0,0.5372996083468238,-0.8433914458128857
5364678,5364678,-73.99286651611328,40.75141525268555,-73.98542785644531,40.73248672485352,0.0,1.0,-0.4924235601034673,0.8703556959398996
1102449,1102449,-73.99116516113281,40.739166259765625,-73.99449920654298,40.733013153076165,0.8660254037844386,0.5000000000000001,0.0348994967025007,-0.9993908270190958
6457820,6457820,-73.97389221191406,40.76304626464844,-73.98117065429686,40.753177642822266,0.8660254037844386,0.5000000000000001,-0.6560590289905074,-0.7547095802227719
4453132,4453132,-73.98554992675781,40.758655548095696,-73.99996185302734,40.73818588256836,1.2246467991473532e-16,-1.0,-0.8038568606172177,0.5948227867513407
7155554,7155554,-73.97100830078125,40.76478958129882,-73.95942687988281,40.77122116088867,-0.8660254037844386,0.5000000000000001,-0.8115739819650121,-0.5842496656374347
6211834,6211834,-73.97917938232422,40.76333999633789,-73.9851837158203,40.7681884765625,0.0,1.0,-0.7547095802227722,0.656059028990507
6883152,6883152,-73.96638488769531,40.75753021240234,-73.9483642578125,40.763431549072266,-0.8660254037844384,-0.5000000000000004,-0.4848096202463369,0.8746197071393959
61782,61782,-73.94527435302734,40.80790710449219,-73.91458129882812,40.82521438598633,-0.8660254037844384,-0.5000000000000004,0.2419218955996677,0.9702957262759964
8866059,8866059,-73.9909896850586,40.74557113647461,-73.94658660888672,40.79756927490234,-0.8660254037844386,0.5000000000000001,-0.7826081568524138,-0.6225146366376196
8139871,8139871,-74.00394439697266,40.747894287109375,-73.9855728149414,40.77043151855469,1.2246467991473532e-16,-1.0,-0.0218148850345609,-0.9997620270799092
9731555,9731555,-73.9850311279297,40.74811935424805,-74.0117645263672,40.70407485961913,1.2246467991473532e-16,-1.0,-0.5807029557109398,-0.8141155183563192
5324084,5324084,-73.97664642333984,40.78850936889648,-73.97540283203125,40.7770881652832,0.8660254037844387,-0.4999999999999998,0.7372773368101241,-0.6755902076156602
7117712,7117712,-73.98719787597656,40.74468231201172,-73.97409057617188,40.759952545166016,-0.8660254037844386,0.5000000000000001,-0.4422886902190014,-0.8968727415326883
4399766,4399766,-73.99563598632812,40.72350311279297,-73.97699737548828,40.74531936645508,1.2246467991473532e-16,-1.0,-0.9099612708765432,0.4146932426562389
4101213,4101213,-73.97506713867188,40.78743743896485,-73.98348999023438,40.783645629882805,1.2246467991473532e-16,-1.0,-0.3705574375098364,-0.928809552871924
3417555,3417555,-73.95266723632812,40.77825164794922,-73.96483612060547,40.7699089050293,-0.8660254037844386,0.5000000000000001,-0.5519369853120577,0.8338858220671685
4873216,4873216,-73.99900817871094,40.72297286987305,-73.96888732910156,40.6778678894043,0.8660254037844386,0.5000000000000001,-0.9135454576426008,0.4067366430758005
8906411,8906411,-73.97186279296875,40.79724884033203,-73.99163818359375,40.767799377441406,-2.4492935982947064e-16,1.0,-0.5913096483635824,-0.8064446042674825
9122438,9122438,-73.93867492675781,40.851016998291016,-73.9363784790039,40.857269287109375,0.0,1.0,-0.9187912101488982,0.3947438563842675
3375189,3375189,-73.99065399169923,40.73360824584961,-73.986572265625,40.721778869628906,-0.8660254037844386,0.5000000000000001,-0.6851829903263594,0.7283709698824
6814338,6814338,-73.96310424804686,40.75828552246094,-73.96035766601561,40.77200698852539,-0.8660254037844384,-0.5000000000000004,-0.9411760152563708,0.3379167180033267
5185495,5185495,-73.84947967529298,40.73609924316406,-73.87641143798828,40.67060470581056,0.8660254037844387,-0.4999999999999998,0.9351352096860116,0.3542910379977158
2149959,2149959,-73.97903442382812,40.77205657958984,-73.93522644042967,40.76556396484375,-0.8660254037844384,-0.5000000000000004,-0.5664062369248329,0.8241261886220156
1758152,1758152,-73.99357604980467,40.762073516845696,-73.96882629394531,40.76064300537109,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
3658646,3658646,-73.96177673339844,40.77377700805664,-73.9608383178711,40.7781639099121,0.8660254037844387,-0.4999999999999998,-0.9523957996432784,0.3048642990280109
3254112,3254112,-73.95581817626953,40.78548049926758,-73.9807891845703,40.770111083984375,0.8660254037844387,-0.4999999999999998,0.3705574375098363,-0.9288095528719242
7675018,7675018,-73.96865844726561,40.75476837158203,-73.99613189697266,40.743511199951165,-2.4492935982947064e-16,1.0,-0.438371146789077,0.8987940462991671
2814865,2814865,-73.97712707519531,40.751514434814446,-73.99232482910156,40.74936676025391,1.2246467991473532e-16,-1.0,-0.7343225094356856,-0.6788007455329417
5109538,5109538,-73.98233795166014,40.76405334472656,-73.94873809814453,40.77399826049805,-0.8660254037844384,-0.5000000000000004,0.9807852804032304,-0.1950903220161279
4296786,4296786,-73.9640121459961,40.75672912597656,-73.95520782470702,40.76897430419922,1.2246467991473532e-16,-1.0,-0.986996366560232,-0.160742565603826
3322585,3322585,-73.91773223876953,40.8069725036621,-73.9468994140625,40.80600738525391,0.0,1.0,0.8457278217039732,-0.5336145159156115
4556398,4556398,-73.98551177978516,40.747215270996094,-73.97845458984375,40.77819061279297,0.8660254037844386,0.5000000000000001,-0.3296906452627871,-0.9440890203927844
8201287,8201287,-74.00760650634764,40.70527267456056,-73.87073516845702,40.774028778076165,1.2246467991473532e-16,-1.0,-0.77162458338772,-0.6360782202777638
3983796,3983796,-74.00659942626953,40.73759460449219,-74.00299835205078,40.68449020385742,0.0,1.0,-0.6052939880428949,0.7960020025346216
1955354,1955354,-74.00678253173827,40.73088455200195,-74.00498962402342,40.7165412902832,-2.4492935982947064e-16,1.0,-0.3542910379977158,-0.9351352096860116
9700167,9700167,-73.974853515625,40.74188232421875,-73.98313903808595,40.69627380371094,1.2246467991473532e-16,-1.0,0.3338068592337712,-0.9426414910921784
6196099,6196099,-74.00784301757811,40.72403335571289,-74.00489044189453,40.7374153137207,0.0,1.0,-0.8808907382053859,0.4733196671848428
8251515,8251515,-73.9680404663086,40.79217529296875,-73.93204498291014,40.795711517333984,1.2246467991473532e-16,-1.0,-0.999533590836713,0.0305385132098223
10192773,10192773,-73.95977020263672,40.76249694824219,-73.98356628417967,40.76080322265625,-0.8660254037844386,0.5000000000000001,-0.7880107536067218,0.6156614753256585
1308658,1308658,-73.9460678100586,40.77280044555664,-73.98350524902342,40.780792236328125,0.8660254037844387,-0.4999999999999998,-0.9896513868196702,0.143492621991179
534835,534835,-74.00769805908203,40.74697494506836,-73.97977447509764,40.78120040893555,-0.8660254037844386,0.5000000000000001,-0.9940563382223196,-0.108866874851965
7858495,7858495,-73.9939956665039,40.75108337402344,-73.991455078125,40.765384674072266,0.8660254037844387,-0.4999999999999998,-0.9753423205085126,-0.2206974350215016
773792,773792,-73.97245788574217,40.75650024414063,-73.99137878417967,40.75138092041016,-0.8660254037844384,-0.5000000000000004,-0.0436193873653362,-0.9990482215818578
1281019,1281019,-73.99211883544923,40.74993133544922,-73.9713592529297,40.75862121582031,0.8660254037844387,-0.4999999999999998,-0.7518398074789773,-0.6593458151000691
9957641,9957641,-73.96959686279298,40.76024627685546,-73.95420837402342,40.76383209228516,-0.8660254037844384,-0.5000000000000004,-0.9624552364536472,0.2714404498650747
9585706,9585706,-73.94842529296875,40.789306640625,-73.95042419433594,40.77731323242188,0.8660254037844387,-0.4999999999999998,-0.9988483864849508,0.0479781285213434
719695,719695,-73.98969268798828,40.726219177246094,-74.00333404541014,40.755535125732415,-2.4492935982947064e-16,1.0,0.1693495038490248,-0.9855560590580776
4763850,4763850,-73.97760772705078,40.74480819702149,-73.9869384765625,40.72967147827149,-2.4492935982947064e-16,1.0,0.3131638064837495,0.949699126201877
5631702,5631702,-73.95900726318358,40.80985641479492,-73.964111328125,40.802349090576165,-0.8660254037844384,-0.5000000000000004,-0.9824503977255098,0.1865240360087343
10401489,10401489,-73.92202758789062,40.763450622558594,-73.91649627685547,40.76066589355469,-2.4492935982947064e-16,1.0,-0.5591929034707473,0.8290375725550414
1282484,1282484,-73.97489929199217,40.75279998779297,-73.98090362548828,40.74212646484375,0.8660254037844387,-0.4999999999999998,-0.7798844830928819,-0.625923472184059
9185444,9185444,-73.95909118652342,40.71662521362305,-73.9296646118164,40.70087814331056,-0.8660254037844384,-0.5000000000000004,0.2546019482055275,0.9670459389139432
2343886,2343886,-73.99034881591797,40.73196029663086,-74.01432037353516,40.713882446289055,0.8660254037844386,0.5000000000000001,0.5150380749100544,-0.8571673007021122
7412266,7412266,-73.98866271972656,40.71883392333984,-73.95860290527342,40.80003356933594,-2.4492935982947064e-16,1.0,0.7575649843840495,0.6527597524627226
8408149,8408149,-73.97919464111328,40.75190353393555,-73.94912719726561,40.78135681152344,-0.8660254037844384,-0.5000000000000004,0.3947438563842672,0.9187912101488984
5423153,5423153,-73.97772216796875,40.75848388671875,-73.97383880615233,40.75595474243164,0.8660254037844387,-0.4999999999999998,0.3338068592337712,-0.9426414910921784
9303164,9303164,-73.98889923095702,40.748340606689446,-73.9827423095703,40.75674057006836,0.0,1.0,0.1908089953765449,-0.981627183447664
5557611,5557611,-73.97505187988281,40.78777313232422,-73.9389419555664,40.83713150024414,-2.4492935982947064e-16,1.0,-0.9855560590580776,0.1693495038490245
8672715,8672715,-73.87307739257811,40.7741584777832,-73.987060546875,40.7234764099121,-0.8660254037844384,-0.5000000000000004,-0.9762960071199336,0.2164396139381024
